D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_38_445.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_38_445.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_38_445.jpg,0,0,0,3.129291E-05
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_38_517.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_38_517.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_38_517.jpg,0,0,0,5.153918E-05
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_38_588.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_38_588.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_38_588.jpg,0,0.1503108,0,0.05738719
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_38_661.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_38_661.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_38_661.jpg,0,0.3877729,0,0.2918863
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_38_728.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_38_728.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_38_728.jpg,0,0.5697033,0,0.6407301
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_38_796.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_38_796.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_38_796.jpg,0,0.7567005,0,1.127423
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_38_869.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_38_869.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_38_869.jpg,0,0.9920931,0,1.926356
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_38_937.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_38_937.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_38_937.jpg,0,1,0,2.578485
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_39_005.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_39_005.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_39_005.jpg,0,1,0,3.503847
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_39_071.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_39_071.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_39_071.jpg,0,1,0,4.209417
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_39_138.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_39_138.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_39_138.jpg,0,1,0,4.908919
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_39_207.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_39_207.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_39_207.jpg,0,1,0,5.835343
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_39_279.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_39_279.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_39_279.jpg,0,1,0,6.525506
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_39_348.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_39_348.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_39_348.jpg,0,1,0,7.439392
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_39_418.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_39_418.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_39_418.jpg,0,1,0,8.120071
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_39_487.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_39_487.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_39_487.jpg,0,1,0,9.021523
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_39_555.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_39_555.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_39_555.jpg,0,1,0,9.69313
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_39_624.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_39_624.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_39_624.jpg,-0.15,1,0,10.57642
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_39_692.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_39_692.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_39_692.jpg,-0.3,1,0,11.21548
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_39_765.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_39_765.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_39_765.jpg,0,1,0,11.87913
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_39_833.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_39_833.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_39_833.jpg,0,1,0,12.84171
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_39_902.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_39_902.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_39_902.jpg,0,1,0,13.64443
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_39_971.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_39_971.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_39_971.jpg,0,1,0,14.15429
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_40_040.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_40_040.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_40_040.jpg,0,1,0,14.8725
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_40_109.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_40_109.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_40_109.jpg,0,1,0,15.73325
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_40_178.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_40_178.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_40_178.jpg,-0.05,1,0,16.30766
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_40_249.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_40_249.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_40_249.jpg,0,1,0,17.15442
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_40_316.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_40_316.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_40_316.jpg,0,1,0,17.8094
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_40_385.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_40_385.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_40_385.jpg,0,1,0,18.63034
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_40_454.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_40_454.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_40_454.jpg,0,1,0,19.23845
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_40_521.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_40_521.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_40_521.jpg,0,1,0,20.05518
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_40_593.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_40_593.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_40_593.jpg,0,1,0,20.66314
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_40_664.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_40_664.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_40_664.jpg,-0.1,1,0,21.46249
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_40_737.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_40_737.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_40_737.jpg,-0.25,1,0,22.03363
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_40_807.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_40_807.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_40_807.jpg,0,0.8589319,0,22.74036
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_40_880.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_40_880.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_40_880.jpg,0,0.6777634,0,23.16128
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_40_950.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_40_950.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_40_950.jpg,0,0.4320243,0,23.51606
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_41_021.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_41_021.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_41_021.jpg,0,0.2036985,0,23.63817
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_41_090.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_41_090.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_41_090.jpg,0,0.01184101,0,23.57557
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_41_158.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_41_158.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_41_158.jpg,0,0,0,23.43214
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_41_227.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_41_227.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_41_227.jpg,0,0.0855069,0,23.25798
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_41_299.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_41_299.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_41_299.jpg,0,0.2674602,0,23.23958
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_41_371.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_41_371.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_41_371.jpg,0,0.4993158,0,23.43075
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_41_439.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_41_439.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_41_439.jpg,0,0.6884991,0,23.71318
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_41_508.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_41_508.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_41_508.jpg,0,0.9261687,0,24.30301
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_41_578.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_41_578.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_41_578.jpg,0,1,0,24.87086
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_41_650.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_41_650.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_41_650.jpg,0,1,0,25.63894
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_41_718.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_41_718.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_41_718.jpg,0,0.9664966,0,26.21069
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_41_788.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_41_788.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_41_788.jpg,0,0.7247028,0,26.82921
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_41_859.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_41_859.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_41_859.jpg,0,0.5475925,0,27.13954
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_41_926.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_41_926.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_41_926.jpg,0,0.3136054,0,27.33941
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_41_994.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_41_994.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_41_994.jpg,0,0.1259812,0,27.3456
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_42_060.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_42_060.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_42_060.jpg,0,0,0,27.16066
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_42_129.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_42_129.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_42_129.jpg,0,0.1731366,0,27.04604
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_42_197.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_42_197.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_42_197.jpg,0,0.3455673,0,27.06457
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_42_265.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_42_265.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_42_265.jpg,0,0.2215167,0,27.17953
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_42_332.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_42_332.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_42_332.jpg,0.05,0.05045466,0,27.12329
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_42_402.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_42_402.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_42_402.jpg,0.25,0,0,26.8787
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_42_470.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_42_470.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_42_470.jpg,0,0,0,26.69395
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_42_542.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_42_542.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_42_542.jpg,0,0,0,26.47649
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_42_610.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_42_610.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_42_610.jpg,0,0,0,26.31609
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_42_679.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_42_679.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_42_679.jpg,0.15,0,0,26.15108
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_42_747.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_42_747.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_42_747.jpg,0.35,0,0,25.88037
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_42_818.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_42_818.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_42_818.jpg,0.5000001,0,0,25.62611
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_42_884.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_42_884.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_42_884.jpg,0.7,0,0,24.90903
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_42_955.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_42_955.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_42_955.jpg,0,0,0,24.44917
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_43_024.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_43_024.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_43_024.jpg,0,0,0,24.16381
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_43_094.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_43_094.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_43_094.jpg,0.1,0,0,24.06251
D:\SELF DRIVING CAR SIMULATOR\Data\IMG\center_2021_08_18_18_05_43_163.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\left_2021_08_18_18_05_43_163.jpg,D:\SELF DRIVING CAR SIMULATOR\Data\IMG\right_2021_08_18_18_05_43_163.jpg,0.3,0,0,23.1057
